Id   |Name                                 |!|Country                                   |Sponsor                                                              |Host                                                    |Distance  |Latency
17500|Sinelnikovo                          |+|Ukraine                                   |HomeNet ISP                                                          |speedtest.hn.biz.ua:8080                                |853746.8  |0
4173 |Ventspils                            |+|Latvia                                    |iLink                                                                |test1.ilink.lv:8080                                     |854886.2  |0
11298|Dessau                               |+|Germany                                   |Daten- und Telekommunikations-GmbH                                   |speedtest-ookla.datel-dessau.de:8080                    |856344.8  |0
24775|Mühldorf                             |+|Germany                                   |Storfinger.IT                                                        |srv4.storfinger.it:8080                                 |857050.8  |0
2294 |Burgas                               |+|Bulgaria                                  |ComNet Bulgaria                                                      |speedtest.comnet.bg:8080                                |858792.4  |0
13540|Burgas                               |+|Bulgaria                                  |Unacs Ltd                                                            |speedtest.unacs.bg:8080                                 |858792.4  |0
4301 |Burgas                               |+|Bulgaria                                  |DigiCom.BG                                                           |speed.digicom.bg:8080                                   |858792.4  |0
10489|Burgas                               |+|Bulgaria                                  |SKAT TV LTD                                                          |speed.tvskat.net:8080                                   |858792.4  |0
24416|Burgas                               |+|Bulgaria                                  |Burgasnet Ltd                                                        |monitoring.burgasnet.com:8080                           |858792.4  |0
4578 |Wunsiedel                            |+|Germany                                   |SWW Wunsiedel GmbH                                                   |speedtest1.s-w-w.com:8080                               |859818.3  |0
13979|Mostar                               |+|Bosnia/Herzegovina                        |HT Eronet                                                            |speedtest.hteronet.ba:8080                              |865002.4  |0
2933 |Hof                                  |+|Germany                                   |Thüga SmartService                                                   |speedtest.komdsl.de:8080                                |865467.3  |0
4404 |Regensburg                           |+|Germany                                   |R-KOM GmbH & Co. KG                                                  |speedtest.glasfaser-ostbayern.de:8080                   |868531.1  |0
10104|Yevpatoria                           |+|Russian Federation                        |Miranda-media Yevpatoria                                             |stevp.miranda-media.net:8080                            |871142.8  |0
15913|Yevpatoria                           |+|Russian Federation                        |EvpaNet                                                              |speedtest.evpanet.com:8080                              |871142.8  |0
8899 |Yevpatoria                           |+|Ukraine                                   |Krymelektrosvyaz                                                     |crelsv.my-net.ru:8080                                   |871142.8  |0
3865 |Binz                                 |+|Germany                                   |KABEL-TV-BINZ                                                        |speedtest1.binz-kabel.de:8080                           |873258.8  |0
2127 |Blagoevgrad                          |+|Bulgaria                                  |UltraNET Ltd                                                         |77.77.7.8:80                                            |873869.3  |0
10380|Kharkiv                              |+|Ukraine                                   |PROSTO                                                               |st7.utelecom.com.ua:8080                                |874929.7  |0
2970 |Kharkiv                              |+|Ukraine                                   |Kharkiv OnLine                                                       |speedtest.isp.kh.ua:8080                                |874929.7  |0
21662|Kharkiv                              |+|Ukraine                                   |VF Ukraine Kharkiv                                                   |kharkovspeedtest.vodafone.ua:8080                       |874929.7  |0
20285|Kharkiv                              |+|Ukraine                                   |Maxnet LLC                                                           |speedtest.maxnet.ua:8080                                |874929.7  |0
21332|Kharkiv                              |+|Ukraine                                   |VEGA Kharkiv                                                         |speedtest.vega.com.ua:8080                              |874929.7  |0
1732 |Kharkiv                              |+|Ukraine                                   |Triolan                                                              |kharkiv.speedtest.triolan.com.ua:8080                   |874929.7  |0
1866 |Kursk                                |+|Russian Federation                        |MTS                                                                  |kursk-st.mtu.ru:8080                                    |879561.8  |0
4278 |Kursk                                |+|Russian Federation                        |Rostelecom                                                           |kursk.speedtest.rt.ru:8080                              |879561.8  |0
2665 |Kursk                                |+|Russian Federation                        |DOM.RU                                                               |speedtest.kursk.ertelecom.ru:8080                       |879561.8  |0
2516 |Kursk                                |+|Russian Federation                        |Kursktelecom                                                         |speed.r46.ru:8080                                       |879561.8  |0
4864 |Kursk                                |+|Russian Federation                        |Net By Net Holding LLC                                               |krsk-speedtest-srv02.ti.ru:8080                         |879561.8  |0
2762 |Kursk                                |+|Russian Federation                        |ISP Sovtest                                                          |speedtest.sovtest.ru:8080                               |879561.8  |0
6882 |Saki                                 |+|Ukraine                                   |kAmeta                                                               |web.kameta.net.ua:8080                                  |887886.5  |0
3176 |Haskovo                              |+|Bulgaria                                  |escom                                                                |escom.bg:8080                                           |888121.4  |0
8614 |Stroitel                             |+|Russian Federation                        |ATRI                                                                 |starlan.ru:8080                                         |890101.8  |0
24889|Kiten                                |+|Bulgaria                                  |Kiten Net                                                            |acc1.kiten.net:8080                                     |894834.1  |0
7283 |Skopje                               |+|Macedonia                                 |Telesmart Telekom doo                                                |speedtest.telesmart.mk:8080                             |895462.0  |0
4933 |Skopje                               |+|Macedonia                                 |Neotel DOO                                                           |speedtest.neotel.mk:8080                                |895462.0  |0
11171|Skopje                               |+|Macedonia                                 |one.Vip DOO Skopje                                                   |speedtest2.vip.mk:8080                                  |895462.0  |0
12446|Skopje                               | |Macedonia, the former Yugoslav Republic of|Akton                                                                |speedtest.akton.com.mk:8080                             |895462.0  |0
13972|Skopje                               |+|Macedonia                                 |Makedonski Telekom                                                   |speedtestmkt.t.mk:8080                                  |895849.1  |0
15341|Trieste                              |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestts1.telecomitalia.it:8080                      |896774.7  |0
11540|Rosenheim                            |+|Germany                                   |Komro GmbH                                                           |speed10.komro.net:8080                                  |897878.7  |0
17745|Slobozhanske                         |+|Ukraine                                   |TK Dialog                                                            |speedtest.komsomolske.net:8080                          |897890.1  |0
3260 |Belgorod                             |+|Russian Federation                        |Rostelecom                                                           |belgorod.speedtest.rt.ru:8080                           |898059.5  |0
7621 |Belgorod                             |+|Russian Federation                        |Net By Net Holding LLC                                               |blg-speedtest-srv02.ti.ru:8080                          |898059.5  |0
19861|Belgorod                             |+|Russian Federation                        |Zelenaya.Belgorod                                                    |speedtest.belgorod.zelenaya.net:8080                    |898059.5  |0
18137|Belgorod                             |+|Russian Federation                        |Easyhoster.ru (IT-Media LLC)                                         |speedtest.easyhoster.ru:8080                            |898059.5  |0
4603 |Belgorod                             |+|Russian Federation                        |RusichTVN                                                            |speedtest1.rutvn.ru:8080                                |898059.5  |0
20668|Belgorod                             |+|Russian Federation                        |LLC "BSTK"                                                           |speedtest.31stk.ru:8080                                 |898059.5  |0
5373 |Podgorica                            | |Montenegro                                |Crnogorski Telekom AD                                                |speedtest.t-com.me:8080                                 |901459.3  |0
8819 |Podgorica                            | |Montenegro                                |m:tel doo                                                            |62.4.62.62:8080                                         |901459.3  |0
24464|Podgorica                            | |Montenegro                                |Telemach d.o.o.                                                      |speedtest.telemach.me:8080                              |901459.3  |0
16250|Podgorica                            | |Montenegro                                |Telenor Montenegro                                                   |ookla.telenor.me:8080                                   |901459.3  |0
3262 |Orel                                 |+|Russian Federation                        |Rostelecom                                                           |orel.speedtest.rt.ru:8080                               |903797.8  |0
2144 |Orel                                 |+|Russian Federation                        |MTS                                                                  |speedtest1.rekom.ru:8080                                |903797.8  |0
4623 |Orel                                 |+|Russian Federation                        |JSC "VimpelCom"                                                      |speedtest1.orel.beeline.ru:8080                         |903797.8  |0
7620 |Orel                                 |+|Russian Federation                        |Net By Net Holding LLC                                               |orl1.bigspeedtest.netbynet.ru:8080                      |903797.8  |0
2643 |Magdeburg                            |+|Germany                                   |MDCC Magdeburg-City-Com GmbH                                         |speedtest1.mdcc.de:8080                                 |904819.2  |0
8198 |Magdeburg                            |+|Germany                                   |WebseitenDesigner.com                                                |speed.webseitenserver.com:8080                          |904819.2  |0
5662 |Kufstein                             |+|Austria                                   |KufNet                                                               |speedtest.kufnet.at:8080                                |905486.6  |0
15340|Udine                                |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestud1.telecomitalia.it:8080                      |906180.3  |0
6518 |Weimar                               |+|Germany                                   |Thueringer Netkom GmbH                                               |sp1.netkom-line.de:8080                                 |909239.2  |0
6334 |Pavelsbach                           |+|Germany                                   |Brandl Services GmbH                                                 |ookla.brandl-services.com:8080                          |916475.2  |0
18549|Lauf a.d. Pegnitz                    |+|Germany                                   |Bisping & Bisping GmbH & Co. KG                                      |ookla.bisping.de:8080                                   |917861.4  |0
19895|Kurdzhali                            |+|Bulgaria                                  |Technolux                                                            |speed.ouivazov.com:8080                                 |918030.6  |0
8908 |Garching                             |+|Germany                                   |Net-D-Sign GmbH                                                      |speedtest.net-d-sign.de:8080                            |918848.7  |0
25634|Kapitan Andreevo                     |+|Bulgaria                                  |BGDS TELEKOM                                                         |sp1.bgds.bg:8080                                        |921052.1  |0
14673|Sevastopol                           |+|Russian Federation                        |UBS                                                                  |speedtest.ubsnet.ru:8080                                |923969.5  |0
6819 |Sevastopol                           |+|Ukraine                                   |SevStar                                                              |speedtest.sevstar.net:8080                              |923969.5  |0
10103|Sevastopol                           |+|Russian Federation                        |Miranda-media Sevastopol                                             |stsev.miranda-media.net:8080                            |923969.5  |0
7486 |Sevastopol                           |+|Ukraine                                   |CRIMEA-IX SEVASTOPOL                                                 |sevas-st-srv.crimea-ix.net:8080                         |923969.5  |0
6351 |Sevastopol                           |+|Ukraine                                   |Neo-Telecom                                                          |speedtest.neotele.com.ru:8080                           |923969.5  |0
21514|Munich                               |+|Germany                                   |Contabo GmbH                                                         |muc.speedtest.contabo.net:8080                          |928584.5  |0
24495|Munich                               |+|Germany                                   |MIVITEC GmbH                                                         |speedtest.mivitec.net:8080                              |928584.5  |0
4106 |Edirne                               |+|Turkey                                    |FixNET                                                               |speedtest.fixnet.com.tr:8080                            |930837.4  |0
3526 |Pskov                                |+|Russian Federation                        |Rostelecom                                                           |pskov.speedtest.rt.ru:8080                              |930953.5  |0
11075|Pskov                                |+|Russian Federation                        |Net By Net Holding LLC                                               |psk-speedtest-srv02.ti.ru:8080                          |930953.5  |0
1210 |Pskov                                |+|Russian Federation                        |Pskovline LTD                                                        |www.pskovline.ru:8080                                   |930953.5  |0
21504|Riethnordhausen                      |+|Germany                                   |KNT Internet                                                         |speedtest.kntinternet.de:8080                           |931963.9  |0
26389|Симферополь                          |+|Russian Federation                        |Giganet                                                              |speedtest.giga.net.ru:8080                              |932618.2  |0
8099 |Nuremberg                            |+|Germany                                   |10G-Server.com                                                       |speedtest.xirra.net:8080                                |932695.4  |0
20478|Nuremberg                            |+|Germany                                   |Contabo GmbH                                                         |speedtest.contabo.net:8080                              |932695.4  |0
20560|Nuremberg                            |+|Germany                                   |Maltechx.de                                                          |speedtest.maltechx.de:8080                              |932695.4  |0
24764|Nuremberg                            |+|Germany                                   |Advanced-Server.de                                                   |speedtestserver.advanced-server.de:8080                 |932695.4  |0
16070|Bakhchisaray                         |+|Russian Federation                        |Orange-Net                                                           |speedtest.orange-net.org:8080                           |932853.3  |0
11824|Bakhchisaray                         |+|Russian Federation                        |CDIT GIGABYTE LTD.                                                   |sp1.crimeastar.net:8080                                 |932853.3  |0
8945 |Simferopol                           |+|Russian Federation                        |VOLNA                                                                |speedtest.volnamobile.ru:8080                           |933008.0  |0
7436 |Simferopol                           |+|Ukraine                                   |CRIMEA-IX SIMFEROPOL                                                 |simf-st-srv.crimea-ix.net:8080                          |933008.0  |0
8953 |Simferopol                           |+|Ukraine                                   |CrimeaTelecom                                                        |speedtest.ktkru.ru:8080                                 |933008.0  |0
2477 |Simferopol                           |+|Ukraine                                   |CRELCOM                                                              |speedtest.crimea.net:8080                               |933008.0  |0
18778|Simferopol                           |+|Russian Federation                        |SevTelecom                                                           |sp1.sevtele.com:8080                                    |933008.0  |0
19203|Simferopol                           |+|Russian Federation                        |ISP GIPERCOM                                                         |speedtest.gipercom.net:8080                             |933008.0  |0
24963|Simferopol                           |+|Russian Federation                        |Tavrida Telecom                                                      |sp.ttk.mx:8080                                          |933008.0  |0
20019|Simferopol                           |+|Russian Federation                        |Realnet                                                              |st.realcrimea.net:8080                                  |933008.0  |0
26237|Simferopol                           |+|Russian Federation                        |Win mobile                                                           |speedtest.mobile-win.ru:8080                            |933008.0  |0
18128|Simferopol                           |+|Russian Federation                        |FarLINE ISP                                                          |spdtst1.farline.net:8080                                |933008.0  |0
1008 |Simferopol                           |+|Ukraine                                   |ISP ACS-Group                                                        |speedtest.lexina.in:8080                                |933008.0  |0
20963|Nuremberg                            |+|Germany                                   |Uganda Hosting Limited                                               |venus.host.co.ug:8080                                   |933144.9  |0
7100 |Shkoder                              |+|Albania                                   |Itcom Shpk                                                           |st1.gianluzan.it:8080                                   |933159.4  |0
2455 |Shkoder                              |+|Albania                                   |I.B.C shpk                                                           |speedtest.ibc.al:8080                                   |933159.4  |0
3313 |Coburg                               |+|Germany                                   |suec//dacor GmbH                                                     |speedtest1.dacor.de:8080                                |933313.7  |0
15667|Nuremberg                            |+|Germany                                   |noris network AG                                                     |speedtest.noris.net:8080                                |933320.0  |0
3823 |Ilmenau                              |+|Germany                                   |Newone                                                               |speedtest.newone.de:8080                                |936438.8  |0
14092|Strumica                             |+|Macedonia                                 |Makedonski Telekom                                                   |speedtestmktsr.t.mk:8080                                |941502.8  |0
11802|Strumica                             |+|Macedonia                                 |trd Net Kabel Strumica                                               |speedtest.netkabel.com.mk:8080                          |942084.1  |0
21981|Wernigerode                          |+|Germany                                   |Heuer & Sack GbR                                                     |speedtest.heuer-und-sack.de:8080                        |955407.2  |0
24719|Olofstom                             |+|Sweden                                    |OKTV                                                                 |speedtest.oktv.se:8080                                  |955596.5  |0
3177 |Brunico                              |+|Italy                                     |Stadtwerke Bruneck - Azienda Pubbliservizi Brunico                   |speedy.swnet.it:8080                                    |955632.6  |0
21815|Schwerin                             |+|Germany                                   |WEMACOM Breitband GmbH                                               |sl-03.wemacom.de:8080                                   |964344.0  |0
3922 |Hall in Tirol                        |+|Austria                                   |Stadtwerke Hall in Tirol GmbH                                        |speedtest.cnh.at:8080                                   |964344.4  |0
3273 |Prilep                               |+|Macedonia                                 |KDS Kabelnet DOO                                                     |speedtest.kabelnet.com.mk:8080                          |964481.7  |0
23382|Tartu                                |+|Estonia                                   |Elevi AS                                                             |speedtest.elevi.ee:8080                                 |966369.1  |0
16096|Badia                                |+|Italy                                     |Dolomites Network                                                    |speedtest.dolomitesnetwork.it:8080                      |967535.3  |0
2581 |Yalta                                |+|Ukraine                                   |KNET-TELECOM                                                         |speedtest.knet-tele.com:8080                            |969640.8  |0
11914|Yalta                                |+|Russian Federation                        |OneCity                                                              |speedtest.1city.org:8080                                |969640.8  |0
21617|Yalta                                |+|Russian Federation                        |Yaltanet                                                             |speedtest.yaltanet.ru:8080                              |969640.8  |0
6278 |Innsbruck                            |+|Austria                                   |Innsbrucker Kommunalbetrieber AG                                     |speedtestikb01.ikbnet.at:8080                           |973212.5  |0
20806|Pokrovsk                             |+|Ukraine                                   |INTS                                                                 |speedtest.ints.net.ua:8080                              |973653.6  |0
5389 |Malmo                                |+|Sweden                                    |Excellent Hosting AB                                                 |speedtest.excellent-hosting.net:8080                    |976636.7  |0
23096|Malmö                                |+|Sweden                                    |31173 Services AB                                                    |mlm-sg-tptest1.31173.se:8080                            |976636.7  |0
3493 |Gevgelija                            |+|Macedonia                                 |PET NET DOO Gevgelija                                                |srv1.5.net.mk:8080                                      |977468.7  |0
18665|Gevgelija                            |+|Macedonia                                 |SpiderNet                                                            |speedtest.spider.net.mk:8080                            |977468.7  |0
8606 |Sedico                               |+|Italy                                     |ADAL NETWORK SRL                                                     |sp1.adalnetwork.com:8080                                |979842.0  |0
4744 |Kaluga                               |+|Russian Federation                        |Beeline                                                              |kaluga1.speedtest.corbina.net:8080                      |982760.4  |0
3521 |Kaluga                               |+|Russian Federation                        |Rostelecom                                                           |kaluga.speedtest.rt.ru:8080                             |982760.4  |0
11113|Kaluga                               |+|Russian Federation                        |HiNet Region40 ISP                                                   |sp1.region40.net:8080                                   |982760.4  |0
6167 |Kaluga                               |+|Russian Federation                        |Mobile TeleSystems                                                   |93.187.178.100:8080                                     |982760.4  |0
4790 |Kramatorsk                           |+|Ukraine                                   |Elite-Line                                                           |speedtest.elite-line.net:8080                           |987096.4  |0
24899|Kramatorsk                           |+|Ukraine                                   |Volia                                                                |speedtest.kra.volia.net:8080                            |987096.4  |0
4146 |Stary Oskol                          |+|Russian Federation                        |GorPTUs OOO                                                          |st.soskol.com:8080                                      |988194.5  |0
17052|Дружковка                            |+|Ukraine                                   |EuroNet LLC                                                          |euronet.dn.ua:8080                                      |989116.1  |0
18317|Slavyansk                            |+|Ukraine                                   |Satellite Net Service LLC                                            |speedtest.slav.dn.ua:8080                               |989117.9  |0
20740|Slavyansk                            |+|Ukraine                                   |CDC.UA                                                               |speedtest.cdc.ua:8080                                   |990529.3  |0
11032|Ugledar                              |+|Ukraine                                   |Best-Net                                                             |best-net.com.ua:8080                                    |994326.5  |0
24829|Ugledar                              |+|Ukraine                                   |ISP FlashNET                                                         |st.flashnet.dn.ua:8080                                  |994326.5  |0
6317 |Telfs                                |+|Austria                                   |Gemeindewerke Telfs G.m.b.H.                                         |speedtest.telfs.com:8080                                |994760.0  |0
1430 |Tirana                               |+|Albania                                   |Albtelecom sh.a                                                      |tirana.albtelecom.al:8080                               |1002031.0 |0
6045 |Tirana                               |+|Albania                                   |Digicom AL sh.a                                                      |speed1.digicom.al:8080                                  |1002031.0 |0
1180 |Tirana                               |+|Albania                                   |Abissnet                                                             |80.91.123.7:8080                                        |1002031.0 |0
21186|Tirana                               |+|Albania                                   |Vodafone Albania                                                     |speedtest2.vodafone.al:8080                             |1002031.0 |0
25152|Tirana                               |+|Albania                                   |Diginet ShPK                                                         |speedtest.diginet.al:8080                               |1002031.0 |0
25732|Tirana                               |+|Albania                                   |Starnet Sh.p.k                                                       |speedtest.starnet.al:8080                               |1002031.0 |0
2452 |Tirana                               |+|Albania                                   |TRING-COMMUNICATIONS                                                 |speedtest.tring.al:8080                                 |1002031.0 |0
14524|Tirana                               |+|Albania                                   |ABCom ltd                                                            |speedtest.abcom.al:8080                                 |1002329.1 |0
24197|Bitola                               |+|Macedonia                                 |Ultranet                                                             |speedtest.ultranet.mk:8080                              |1002657.1 |0
11673|Venice                               |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestve1.telecomitalia.it:8080                      |1002925.1 |0
6667 |Venice                               |+|Italy                                     |ASDASD srl                                                           |sp1.asdasd.it:8080                                      |1002925.1 |0
10468|Venice                               |+|Italy                                     |Logos Technologies S.r.L.                                            |speedtest.logostech.it:8080                             |1002925.1 |0
5914 |Venice                               |+|Italy                                     |4ISP srl                                                             |speedtest.4isp.it:8080                                  |1002925.1 |0
20937|Venice                               |+|Italy                                     |APV Investimenti S.p.A.                                              |speedtest-1.apvinvestimenti.it:8080                     |1002925.1 |0
17941|Berdyansk                            |+|Ukraine                                   |Point ISP                                                            |speedtest.berdyansk.net:8080                            |1003592.8 |0
6796 |Berdyansk                            |+|Ukraine                                   |ONet ISP                                                             |speedtest.onet.zp.ua:8080                               |1003592.8 |0
24325|Konstantinovka                       |+|Ukraine                                   |SANNET.DN.UA                                                         |speed.sannet.dn.ua:8080                                 |1004404.4 |0
10105|Feodosia                             |+|Russian Federation                        |Miranda-media Feodosia                                               |stfeo.miranda-media.net:8080                            |1005596.9 |0
16057|Copenhagen                           |+|Denmark                                   |Hi3G Denmark ApS                                                     |speedtest.3.dk:8080                                     |1006277.2 |0
1133 |Copenhagen                           |+|Denmark                                   |Zen Systems                                                          |speedtest.zensystems.dk:8080                            |1006277.2 |0
15658|Copenhagen                           |+|Denmark                                   |Telia Denmark                                                        |speedtest.telia.dk:8080                                 |1006277.2 |0
9928 |Copenhagen                           |+|Denmark                                   |TDC Group                                                            |linespeed3.nms.tele.dk:8080                             |1006277.2 |0
14014|Copenhagen                           |+|Denmark                                   |Hiper A/S                                                            |speedtest.hiper.dk:8080                                 |1006277.2 |0
14902|Copenhagen                           |+|Denmark                                   |Dansk Kabel TV A/S                                                   |speedtest.danskkabeltv.dk:8080                          |1006368.6 |0
3916 |Eibelstadt                           |+|Germany                                   |iWelt AG                                                             |speedtest.iwelt.de:8080                                 |1006603.5 |0
19899|Theodosia                            |+|Russian Federation                        |OOO TKK FEONET                                                       |speedtest.feonet.net:8080                               |1006915.5 |0
16950|Bolzano                              |+|Italy                                     |Telmekom Networks GmbH                                               |speedtest.telmekom.net:8080                             |1010018.7 |0
25254|Bozen                                |+|Italy                                     |KONVERTO AG                                                          |speedtest.konverto.eu:8080                              |1010018.7 |0
9069 |Shelkino                             |+|Ukraine                                   |AzovInternetService Ltd                                              |st.azinet.ru:8080                                       |1010345.1 |0
23610|Göttingen                            |+|Germany                                   |goetel GmbH                                                          |speedtest.goetel.net:8080                               |1011083.6 |0
22910|Søborg                               |+|Denmark                                   |Telenor Denmark                                                      |hyperspeed.telenor.dk:8080                              |1012917.1 |0
14603|Prrenjas                             |+|Albania                                   |XNet                                                                 |test.gjergji.net:8080                                   |1012920.3 |0
2435 |Durres                               |+|Albania                                   |Albtelecom sh.a                                                      |durres.albtelecom.al:8080                               |1013144.4 |0
17707|Volnovaha                            |+|Ukraine                                   |TRK  "Telemir"                                                       |ciscoserver.skif.tv:8080                                |1017537.7 |0
18384|Volnovakha                           |+|Ukraine                                   |LanCity                                                              |speedtest.lancity.net.ua:8080                           |1017537.7 |0
13932|Svatovo                              |+|Ukraine                                   |Mytelecom LLC                                                        |speedtest1.svt.mytele.com.ua:8080                       |1018084.8 |0
15051|Toretsk                              |+|Ukraine                                   |DRIVE_ONLINE                                                         |st1.toretsk.net:8080                                    |1018363.6 |0
21683|Taastrup                             |+|Denmark                                   |Fullrate                                                             |speedtest.fullrate.dk:8080                              |1018368.1 |0
15250|Taastrup                             |+|Denmark                                   |Fibia P/S                                                            |speedtest.fibianet.dk:8080                              |1018511.5 |0
3707 |Taastrup                             |+|Denmark                                   |Dansk Net A/S                                                        |speedtest1.dansknet.dk:8080                             |1018511.5 |0
19217|Taastrup                             |+|Denmark                                   |ASERGO Scandinavia ApS                                               |speedtest.asergo.com:8080                               |1018511.5 |0
15771|Dzerzhinsk                           |+|Ukraine                                   |DRIVE_DIPT                                                           |st1.drive.dn.ua:8080                                    |1018563.1 |0
8289 |Rossano Veneto                       |+|Italy                                     |Flynet.it                                                            |speedtest.dbnetwork.it:8080                             |1022586.3 |0
20988|Tekirdag                             |+|Turkey                                    |Turksat Kablonet                                                     |st-tekirdag-1.turksatkablo.com.tr:8080                  |1023066.9 |0
15364|Tekirdağ                             |+|Turkey                                    |Wifi Telekom Bilişim San ve Tic A.Ş                                  |speedtest.wifi.net.tr:8080                              |1023066.9 |0
26350|Tekirdag                             |+|Turkey                                    |NimaNet                                                              |hiztesti.nimanet.com.tr:8080                            |1023066.9 |0
6500 |Mozhaysk                             |+|Russian Federation                        |OOO "MKC"                                                            |speedtest.mkc-net.ru:8080                               |1023722.7 |0
6339 |Fiesso D'artico                      |+|Italy                                     |3P System Srl                                                        |speedtest.3psystem.net:8080                             |1023953.9 |0
14769|Donetsk                              |+|Ukraine                                   |Makeevka Online                                                      |speedtest.makeevka.com:8080                             |1025907.6 |0
2879 |Donetsk                              |+|Ukraine                                   |Data Internet Ltd.                                                   |speedtest.ints.net:8080                                 |1026495.3 |0
17478|Donetsk                              |+|Ukraine                                   |Ugletele.com                                                         |speedtest.ugletele.com:8080                             |1026495.3 |0
8021 |Donetsk                              |+|Ukraine                                   |Republic Operator of Networks                                        |speed.phoenix-dnr.ru:8080                               |1026495.3 |0
2105 |Thessaloniki                         |+|Greece                                    |Cosmote S.A.                                                         |speedtest.cosmote.net:8080                              |1026810.4 |0
12046|Thessaloniki                         |+|Greece                                    |LANCOM LTD                                                           |speedtest1.thess.lancom.gr:8080                         |1026810.4 |0
18086|Thessaloniki                         | |GR                                        |Synapsecom Telecoms SA                                               |speedtest.skg.synapsecom.gr:8080                        |1026810.4 |0
10980|Thessaloniki                         |+|Greece                                    |Greekstream Networks                                                 |speedtest-skg.greekstream.net:8080                      |1026810.4 |0
4116 |Artemivsk                            |+|Ukraine                                   |ArtNet                                                               |st.artnet.dn.ua:8080                                    |1029416.1 |0
10967|Obninsk                              |+|Russian Federation                        |MAXnet Systems                                                       |test.maxnet.ru:8080                                     |1032187.7 |0
4605 |Volokolamsk                          |+|Russian Federation                        |Tdsplus                                                              |80.76.104.98:8080                                       |1033604.4 |0
1338 |Ulm                                  |+|Germany                                   |SWU TeleNet GmbH                                                     |94.125.79.202:8080                                      |1033910.8 |0
16870|Eutin                                |+|Germany                                   |Stadtwerke Eutin GmbH                                                |speedtest.sweutin.de:8080                               |1033962.3 |0
15339|Padova                               |+|Italy                                     |Telecom Italia S.p.A.                                                |speedtestpd1.telecomitalia.it:8080                      |1034880.0 |0
